,status,price,bed,bath,acre_lot,city,zip_code,house_size,prev_sold_date,Special_property,County,2023 General Hospital Facilities,2023 General Hospital Total Occupancy Rate,2023 General Hospital Average Stay in Days,2023 Nursing Home Facilities,"2023 Nursing Home Average Occupancy, Percent",2023 Child Care Learning Centers,Unnamed: 0,"2023 Reported Violent Crime, Murder","2023 Reported Violent Crime, Rape","2023 Reported Violent Crime, Robbery","2023 Reported Violent Crime, Aggravated Assault",2023 Total Violent Crimes Reported,"2023 Reported Violent Crimes, Percent","2023 Reported Violent Crime Rate per 100,000 Population","2023 Reported Property Crime, Burglary","2023 Reported Property Crime, Larceny","2023 Reported Property Crime, Motor Vehicle Theft",2023 Total Property Crimes Reported,"2023 Reported Property Crimes, Percent","2023 Reported Property Crime Rate per 100,000 Population",2021 Total Index Crimes Reported,2023 Total Index Crimes Reported,2022 Average Number of Months Reported,2023 Average Number of Months Reported,2021-2023 Percent Change in Total Crimes Reported,"2023 Total Index Crime Rate per 100,000 Population",2023 Rank of Rate,"2022 Average Number of Establishments, All Industries","2022 Average Monthly Employment, All Industries","2022 Average Weekly Wages, All Industries, Dollars","2022 Average Number of Establishments, Goods Producing Industries","2022 Monthly Average Employment, Goods Producing Industries","2022 Monthly Average Employment, Goods Producing Industries.1","2022 Average Weekly Wages, Goods Producing Industries, Dollars","2022 Average Number of Establishments, Agriculture, Forestry, Fishing and Hunting","2022 Average Monthly Employment, Agriculture, Forestry, Fishing and Hunting","2022 Average Weekly Wages, Agriculture, Forestry, Fishing and Hunting, Dollars","2022 Average Number of Establishments, Construction","2022 Average Monthly Employment, Construction","2022 Average Weekly Wages, Construction, Dollars","2022 Average Number of Establishments, Manufacturing","2022 Average Monthly Employment, Manufacturing","2022 Average Weekly Wages, Manufacturing, Dollars","2022 Average Number of Establishments, Government","2022 Average Monthly Employment, Government","2022 Employment, Government, Percent of Total Industries","2022 Average Weekly Wages, Government, Dollars","2022 Average Number of Establishments, Service Providing Industries","2022 Average Monthly Employment, Service Providing Industries","2022 Employment, Service Providing Industries, Percent of Total Industries","2022 Average Weekly Wages, Service Providing Industries, Dollars","2022 Average Number of Establishments, Wholesale Trade Industries","2022 Average Monthly Employment, Wholesale Trade Industries","2022 Average Weekly Wages, Wholesale Trade Industries, Dollars","2022 Average Number of Establishments, Retail Trade Industries","2022 Average Monthly Employment, Retail Trade Industries","2022 Average Weekly Wages, Retail Trade Industries, Dollars","2022 Average Number of Establishments, Transportation and Warehousing Industries","2022 Average Monthly Employment, Transportation and Warehousing Industries","2022 Average Weekly Wages, Transportation and Warehousing Industries, Dollars","2022 Average Number of Establishments, Finance and Insurance Industries","2022 Average Monthly Employment, Finance and Insurance Industries","2022 Average Weekly Wages, Finance and Insurance Industries, Dollars","2022 Average Number of Establishments, Professional, Scientific, and Technical Services","2022 Average Monthly Employment, Professional, Scientific, and Technical Services","2022 Average Weekly Wages, Professional, Scientific, and Technical Services, Dollars","2022 Average Number of Establishments, Administrative, Support, Waste Management, and Remediation Industries","2022 Average Monthly Employment, Administrative, Support, Waste Management, and Remediation Industries","2022 Average Weekly Wages, Administrative, Support, Waste Management, and Remediation Industries, Dollars","2022 Average Number of Establishments, Health Care and Social Assistance Industries","2022 Average Monthly Employment, Health Care and Social Assistance Industries","2022 Average Weekly Wages, Health Care and Social Assistance Industries, Dollars","2022 Average Number of Establishments, Accommodation and Food Services Industries","2022 Average Monthly Employment, Accommodation and Food Services Industries","2022 Average Weekly Wages, Accommodation and Food Services Industries, Dollars"
26050,for_sale,449000.0,3.0,3.0,22.05,Danielsville,30633.0,3728.0,,False,Madison,0,-,-,1,57.80%,6,94,1.0,7,1,49,58,17.1%,180.4,46,179,49,274,80.6%,852.1,366,340,6.0,5.3,-7.1%,"1,057.4",70,510,"7,026",$808,82,"2,501",35.6%,$985,8,231,$971,40,393,$951,31,"1,788",$955,38,"1,171",16.7%,$830,347,"3,344",47.6%,$668,15,69,$921,87,949,$639,10,140,"$1,066",29,112,"$1,099",34,143,$882,12,207,$623,58,816,$734,50,667,$332
26051,for_sale,529000.0,4.0,4.0,0.23,Hartwell,30643.0,3005.0,,False,Hart,0,-,-,2,62.30%,4,72,0.0,11,5,73,89,18.1%,323.7,51,333,18,402,81.9%,"1,462.0",538,491,12.0,11.5,-8.7%,"1,785.6",115,592,"7,212",$846,111,"2,657",36.8%,"$1,004",15,200,$922,61,296,$866,34,"2,161","$1,031",29,"1,129",15.7%,$831,379,"3,391",47.0%,$725,18,74,"$1,014",85,972,$507,9,55,$868,26,142,"$1,219",49,287,"$1,002",33,311,$938,35,385,"$1,006",52,690,$348
26052,for_sale,350000.0,4.0,3.0,8.49,Winterville,30683.0,1750.0,4/15/2022,False,Clarke,2,63.40%,4.5,4,72.20%,23,28,5.0,93,81,408,587,13.9%,448.8,334,"3,014",289,"3,637",85.8%,"2,780.7","4,720","4,237",9.6,8.4,-10.2%,"3,239.4",143,"4,243","68,366","$1,057",349,"7,206",10.5%,"$1,321",12,92,$733,200,"2,039","$1,440",136,"5,050","$1,281",100,"18,890",27.6%,"$1,231","3,216","42,045",61.5%,$931,117,"2,286","$1,196",549,"8,240",$723,60,"1,454","$1,009",171,892,"$1,719",391,"2,043","$1,411",215,"2,838",$629,543,"11,000","$1,290",439,"8,144",$398
26053,for_sale,400000.0,,,68.36,Carlton,30627.0,,,True,Madison,0,-,-,1,57.80%,6,94,1.0,7,1,49,58,17.1%,180.4,46,179,49,274,80.6%,852.1,366,340,6.0,5.3,-7.1%,"1,057.4",70,510,"7,026",$808,82,"2,501",35.6%,$985,8,231,$971,40,393,$951,31,"1,788",$955,38,"1,171",16.7%,$830,347,"3,344",47.6%,$668,15,69,$921,87,949,$639,10,140,"$1,066",29,112,"$1,099",34,143,$882,12,207,$623,58,816,$734,50,667,$332
26054,for_sale,21900.0,,,0.75,Hartwell,30643.0,,,True,Hart,0,-,-,2,62.30%,4,72,0.0,11,5,73,89,18.1%,323.7,51,333,18,402,81.9%,"1,462.0",538,491,12.0,11.5,-8.7%,"1,785.6",115,592,"7,212",$846,111,"2,657",36.8%,"$1,004",15,200,$922,61,296,$866,34,"2,161","$1,031",29,"1,129",15.7%,$831,379,"3,391",47.0%,$725,18,74,"$1,014",85,972,$507,9,55,$868,26,142,"$1,219",49,287,"$1,002",33,311,$938,35,385,"$1,006",52,690,$348
26055,for_sale,950000.0,5.0,4.0,0.46,Hartwell,30643.0,3340.0,4/18/2022,False,Hart,0,-,-,2,62.30%,4,72,0.0,11,5,73,89,18.1%,323.7,51,333,18,402,81.9%,"1,462.0",538,491,12.0,11.5,-8.7%,"1,785.6",115,592,"7,212",$846,111,"2,657",36.8%,"$1,004",15,200,$922,61,296,$866,34,"2,161","$1,031",29,"1,129",15.7%,$831,379,"3,391",47.0%,$725,18,74,"$1,014",85,972,$507,9,55,$868,26,142,"$1,219",49,287,"$1,002",33,311,$938,35,385,"$1,006",52,690,$348
26056,for_sale,29900.0,,,1.99,Royston,30662.0,,4/27/2022,True,Franklin,1,36.10%,4.1,1,73.80%,6,58,0.0,7,1,24,32,13.7%,130.5,35,137,29,201,85.9%,819.9,269,234,9.4,6.8,-13.0%,954.6,61,626,"7,964",$861,93,"1,823",22.9%,"$1,041",11,161,$959,44,206,$974,38,"1,456","$1,059",37,"1,043",13.1%,$832,433,"5,065",63.6%,$803,30,361,"$1,162",114,931,$694,17,776,"$1,055",30,127,"$1,174",27,89,$871,51,133,$628,49,799,$902,57,"1,115",$359
26057,for_sale,400000.0,,,68.36,Carlton,30627.0,,,True,Madison,0,-,-,1,57.80%,6,94,1.0,7,1,49,58,17.1%,180.4,46,179,49,274,80.6%,852.1,366,340,6.0,5.3,-7.1%,"1,057.4",70,510,"7,026",$808,82,"2,501",35.6%,$985,8,231,$971,40,393,$951,31,"1,788",$955,38,"1,171",16.7%,$830,347,"3,344",47.6%,$668,15,69,$921,87,949,$639,10,140,"$1,066",29,112,"$1,099",34,143,$882,12,207,$623,58,816,$734,50,667,$332
26058,for_sale,599900.0,3.0,2.0,1.07,Hartwell,30643.0,1456.0,4/29/2022,False,Hart,0,-,-,2,62.30%,4,72,0.0,11,5,73,89,18.1%,323.7,51,333,18,402,81.9%,"1,462.0",538,491,12.0,11.5,-8.7%,"1,785.6",115,592,"7,212",$846,111,"2,657",36.8%,"$1,004",15,200,$922,61,296,$866,34,"2,161","$1,031",29,"1,129",15.7%,$831,379,"3,391",47.0%,$725,18,74,"$1,014",85,972,$507,9,55,$868,26,142,"$1,219",49,287,"$1,002",33,311,$938,35,385,"$1,006",52,690,$348
26059,for_sale,49900.0,,,0.75,Elberton,30635.0,,,True,Elbert,1,20.90%,8.1,3,87.00%,7,51,0.0,3,0,30,33,17.2%,165.6,18,130,11,159,82.8%,797.9,326,192,11.5,11.5,-41.1%,963.5,62,578,"5,825",$831,153,"2,065",35.5%,$906,9,44,$723,48,144,$786,83,"1,723",$899,36,"1,382",23.7%,$856,349,"2,361",40.5%,$750,52,591,"$1,051",77,615,$502,25,87,"$1,097",26,161,"$1,261",33,86,$783,20,45,$507,39,317,$805,28,306,$315
26060,for_sale,745000.0,3.0,4.0,0.18,Hartwell,30643.0,2063.0,5/20/2022,False,Hart,0,-,-,2,62.30%,4,72,0.0,11,5,73,89,18.1%,323.7,51,333,18,402,81.9%,"1,462.0",538,491,12.0,11.5,-8.7%,"1,785.6",115,592,"7,212",$846,111,"2,657",36.8%,"$1,004",15,200,$922,61,296,$866,34,"2,161","$1,031",29,"1,129",15.7%,$831,379,"3,391",47.0%,$725,18,74,"$1,014",85,972,$507,9,55,$868,26,142,"$1,219",49,287,"$1,002",33,311,$938,35,385,"$1,006",52,690,$348
26061,for_sale,850000.0,6.0,5.0,0.66,Hartwell,30643.0,3022.0,4/19/2022,False,Hart,0,-,-,2,62.30%,4,72,0.0,11,5,73,89,18.1%,323.7,51,333,18,402,81.9%,"1,462.0",538,491,12.0,11.5,-8.7%,"1,785.6",115,592,"7,212",$846,111,"2,657",36.8%,"$1,004",15,200,$922,61,296,$866,34,"2,161","$1,031",29,"1,129",15.7%,$831,379,"3,391",47.0%,$725,18,74,"$1,014",85,972,$507,9,55,$868,26,142,"$1,219",49,287,"$1,002",33,311,$938,35,385,"$1,006",52,690,$348
26062,for_sale,2150000.0,3.0,2.0,50.0,Danielsville,30633.0,1280.0,1/14/2010,False,Madison,0,-,-,1,57.80%,6,94,1.0,7,1,49,58,17.1%,180.4,46,179,49,274,80.6%,852.1,366,340,6.0,5.3,-7.1%,"1,057.4",70,510,"7,026",$808,82,"2,501",35.6%,$985,8,231,$971,40,393,$951,31,"1,788",$955,38,"1,171",16.7%,$830,347,"3,344",47.6%,$668,15,69,$921,87,949,$639,10,140,"$1,066",29,112,"$1,099",34,143,$882,12,207,$623,58,816,$734,50,667,$332
26063,for_sale,299000.0,3.0,2.0,1.0,Comer,30629.0,1327.0,,False,Madison,0,-,-,1,57.80%,6,94,1.0,7,1,49,58,17.1%,180.4,46,179,49,274,80.6%,852.1,366,340,6.0,5.3,-7.1%,"1,057.4",70,510,"7,026",$808,82,"2,501",35.6%,$985,8,231,$971,40,393,$951,31,"1,788",$955,38,"1,171",16.7%,$830,347,"3,344",47.6%,$668,15,69,$921,87,949,$639,10,140,"$1,066",29,112,"$1,099",34,143,$882,12,207,$623,58,816,$734,50,667,$332
26064,for_sale,329900.0,3.0,2.0,1.5,Commerce,30530.0,1800.0,4/22/2022,False,Jackson,0,-,-,2,67.50%,12,77,1.0,6,5,66,78,11.0%,88.7,74,491,65,630,88.6%,716.2,853,711,9.0,8.6,-16.6%,808.3,49,"2,102","42,827",$898,389,"9,805",22.9%,"$1,235",26,244,$900,256,"1,718","$1,379",105,"7,837","$1,214",60,"3,383",7.9%,$909,"1,380","29,523",68.9%,$784,110,"2,885","$1,159",261,"4,983",$746,72,"12,374",$711,76,276,"$1,163",155,915,$946,138,"1,634",$729,145,"1,250",$775,140,"1,842",$394
26065,for_sale,475000.0,4.0,3.0,1.5,Hull,30646.0,2390.0,10/31/2022,False,Madison,0,-,-,1,57.80%,6,94,1.0,7,1,49,58,17.1%,180.4,46,179,49,274,80.6%,852.1,366,340,6.0,5.3,-7.1%,"1,057.4",70,510,"7,026",$808,82,"2,501",35.6%,$985,8,231,$971,40,393,$951,31,"1,788",$955,38,"1,171",16.7%,$830,347,"3,344",47.6%,$668,15,69,$921,87,949,$639,10,140,"$1,066",29,112,"$1,099",34,143,$882,12,207,$623,58,816,$734,50,667,$332
26066,for_sale,615000.0,4.0,4.0,1.5,Hull,30646.0,3449.0,10/1/2022,False,Madison,0,-,-,1,57.80%,6,94,1.0,7,1,49,58,17.1%,180.4,46,179,49,274,80.6%,852.1,366,340,6.0,5.3,-7.1%,"1,057.4",70,510,"7,026",$808,82,"2,501",35.6%,$985,8,231,$971,40,393,$951,31,"1,788",$955,38,"1,171",16.7%,$830,347,"3,344",47.6%,$668,15,69,$921,87,949,$639,10,140,"$1,066",29,112,"$1,099",34,143,$882,12,207,$623,58,816,$734,50,667,$332
26067,for_sale,329000.0,,,1.44,Hartwell,30643.0,,,True,Hart,0,-,-,2,62.30%,4,72,0.0,11,5,73,89,18.1%,323.7,51,333,18,402,81.9%,"1,462.0",538,491,12.0,11.5,-8.7%,"1,785.6",115,592,"7,212",$846,111,"2,657",36.8%,"$1,004",15,200,$922,61,296,$866,34,"2,161","$1,031",29,"1,129",15.7%,$831,379,"3,391",47.0%,$725,18,74,"$1,014",85,972,$507,9,55,$868,26,142,"$1,219",49,287,"$1,002",33,311,$938,35,385,"$1,006",52,690,$348
26068,for_sale,150000.0,3.0,1.0,,Royston,30662.0,1092.0,,False,Franklin,1,36.10%,4.1,1,73.80%,6,58,0.0,7,1,24,32,13.7%,130.5,35,137,29,201,85.9%,819.9,269,234,9.4,6.8,-13.0%,954.6,61,626,"7,964",$861,93,"1,823",22.9%,"$1,041",11,161,$959,44,206,$974,38,"1,456","$1,059",37,"1,043",13.1%,$832,433,"5,065",63.6%,$803,30,361,"$1,162",114,931,$694,17,776,"$1,055",30,127,"$1,174",27,89,$871,51,133,$628,49,799,$902,57,"1,115",$359
26069,for_sale,130000.0,3.0,2.0,1.86,Hartwell,30643.0,984.0,4/28/2022,False,Hart,0,-,-,2,62.30%,4,72,0.0,11,5,73,89,18.1%,323.7,51,333,18,402,81.9%,"1,462.0",538,491,12.0,11.5,-8.7%,"1,785.6",115,592,"7,212",$846,111,"2,657",36.8%,"$1,004",15,200,$922,61,296,$866,34,"2,161","$1,031",29,"1,129",15.7%,$831,379,"3,391",47.0%,$725,18,74,"$1,014",85,972,$507,9,55,$868,26,142,"$1,219",49,287,"$1,002",33,311,$938,35,385,"$1,006",52,690,$348
26070,for_sale,169900.0,4.0,2.0,15.0,Comer,30629.0,1200.0,,False,Madison,0,-,-,1,57.80%,6,94,1.0,7,1,49,58,17.1%,180.4,46,179,49,274,80.6%,852.1,366,340,6.0,5.3,-7.1%,"1,057.4",70,510,"7,026",$808,82,"2,501",35.6%,$985,8,231,$971,40,393,$951,31,"1,788",$955,38,"1,171",16.7%,$830,347,"3,344",47.6%,$668,15,69,$921,87,949,$639,10,140,"$1,066",29,112,"$1,099",34,143,$882,12,207,$623,58,816,$734,50,667,$332
26071,for_sale,130000.0,3.0,2.0,6.8,Royston,30662.0,,9/16/1996,False,Franklin,1,36.10%,4.1,1,73.80%,6,58,0.0,7,1,24,32,13.7%,130.5,35,137,29,201,85.9%,819.9,269,234,9.4,6.8,-13.0%,954.6,61,626,"7,964",$861,93,"1,823",22.9%,"$1,041",11,161,$959,44,206,$974,38,"1,456","$1,059",37,"1,043",13.1%,$832,433,"5,065",63.6%,$803,30,361,"$1,162",114,931,$694,17,776,"$1,055",30,127,"$1,174",27,89,$871,51,133,$628,49,799,$902,57,"1,115",$359
26072,for_sale,140000.0,,1.0,12.35,Hartwell,30643.0,960.0,4/15/2022,True,Hart,0,-,-,2,62.30%,4,72,0.0,11,5,73,89,18.1%,323.7,51,333,18,402,81.9%,"1,462.0",538,491,12.0,11.5,-8.7%,"1,785.6",115,592,"7,212",$846,111,"2,657",36.8%,"$1,004",15,200,$922,61,296,$866,34,"2,161","$1,031",29,"1,129",15.7%,$831,379,"3,391",47.0%,$725,18,74,"$1,014",85,972,$507,9,55,$868,26,142,"$1,219",49,287,"$1,002",33,311,$938,35,385,"$1,006",52,690,$348
26073,for_sale,189000.0,2.0,2.0,0.49,Royston,30662.0,1772.0,4/15/2022,False,Franklin,1,36.10%,4.1,1,73.80%,6,58,0.0,7,1,24,32,13.7%,130.5,35,137,29,201,85.9%,819.9,269,234,9.4,6.8,-13.0%,954.6,61,626,"7,964",$861,93,"1,823",22.9%,"$1,041",11,161,$959,44,206,$974,38,"1,456","$1,059",37,"1,043",13.1%,$832,433,"5,065",63.6%,$803,30,361,"$1,162",114,931,$694,17,776,"$1,055",30,127,"$1,174",27,89,$871,51,133,$628,49,799,$902,57,"1,115",$359
26074,for_sale,259900.0,3.0,2.0,5.0,Carlton,30627.0,1306.0,7/11/2005,False,Madison,0,-,-,1,57.80%,6,94,1.0,7,1,49,58,17.1%,180.4,46,179,49,274,80.6%,852.1,366,340,6.0,5.3,-7.1%,"1,057.4",70,510,"7,026",$808,82,"2,501",35.6%,$985,8,231,$971,40,393,$951,31,"1,788",$955,38,"1,171",16.7%,$830,347,"3,344",47.6%,$668,15,69,$921,87,949,$639,10,140,"$1,066",29,112,"$1,099",34,143,$882,12,207,$623,58,816,$734,50,667,$332
26075,for_sale,201500.0,3.0,2.0,0.35,Comer,30629.0,,4/29/2022,False,Madison,0,-,-,1,57.80%,6,94,1.0,7,1,49,58,17.1%,180.4,46,179,49,274,80.6%,852.1,366,340,6.0,5.3,-7.1%,"1,057.4",70,510,"7,026",$808,82,"2,501",35.6%,$985,8,231,$971,40,393,$951,31,"1,788",$955,38,"1,171",16.7%,$830,347,"3,344",47.6%,$668,15,69,$921,87,949,$639,10,140,"$1,066",29,112,"$1,099",34,143,$882,12,207,$623,58,816,$734,50,667,$332
26076,for_sale,78000.0,,,6.0,Danielsville,30633.0,,,True,Madison,0,-,-,1,57.80%,6,94,1.0,7,1,49,58,17.1%,180.4,46,179,49,274,80.6%,852.1,366,340,6.0,5.3,-7.1%,"1,057.4",70,510,"7,026",$808,82,"2,501",35.6%,$985,8,231,$971,40,393,$951,31,"1,788",$955,38,"1,171",16.7%,$830,347,"3,344",47.6%,$668,15,69,$921,87,949,$639,10,140,"$1,066",29,112,"$1,099",34,143,$882,12,207,$623,58,816,$734,50,667,$332
26077,for_sale,179000.0,2.0,2.0,6.67,Royston,30662.0,,7/26/1996,False,Franklin,1,36.10%,4.1,1,73.80%,6,58,0.0,7,1,24,32,13.7%,130.5,35,137,29,201,85.9%,819.9,269,234,9.4,6.8,-13.0%,954.6,61,626,"7,964",$861,93,"1,823",22.9%,"$1,041",11,161,$959,44,206,$974,38,"1,456","$1,059",37,"1,043",13.1%,$832,433,"5,065",63.6%,$803,30,361,"$1,162",114,931,$694,17,776,"$1,055",30,127,"$1,174",27,89,$871,51,133,$628,49,799,$902,57,"1,115",$359
26078,for_sale,89900.0,,,6.0,Danielsville,30633.0,,4/22/2022,True,Madison,0,-,-,1,57.80%,6,94,1.0,7,1,49,58,17.1%,180.4,46,179,49,274,80.6%,852.1,366,340,6.0,5.3,-7.1%,"1,057.4",70,510,"7,026",$808,82,"2,501",35.6%,$985,8,231,$971,40,393,$951,31,"1,788",$955,38,"1,171",16.7%,$830,347,"3,344",47.6%,$668,15,69,$921,87,949,$639,10,140,"$1,066",29,112,"$1,099",34,143,$882,12,207,$623,58,816,$734,50,667,$332
26079,for_sale,192900.0,4.0,2.0,0.46,Hartwell,30643.0,,5/9/2022,False,Hart,0,-,-,2,62.30%,4,72,0.0,11,5,73,89,18.1%,323.7,51,333,18,402,81.9%,"1,462.0",538,491,12.0,11.5,-8.7%,"1,785.6",115,592,"7,212",$846,111,"2,657",36.8%,"$1,004",15,200,$922,61,296,$866,34,"2,161","$1,031",29,"1,129",15.7%,$831,379,"3,391",47.0%,$725,18,74,"$1,014",85,972,$507,9,55,$868,26,142,"$1,219",49,287,"$1,002",33,311,$938,35,385,"$1,006",52,690,$348
26080,for_sale,425000.0,,,0.45,Hartwell,30643.0,,,True,Hart,0,-,-,2,62.30%,4,72,0.0,11,5,73,89,18.1%,323.7,51,333,18,402,81.9%,"1,462.0",538,491,12.0,11.5,-8.7%,"1,785.6",115,592,"7,212",$846,111,"2,657",36.8%,"$1,004",15,200,$922,61,296,$866,34,"2,161","$1,031",29,"1,129",15.7%,$831,379,"3,391",47.0%,$725,18,74,"$1,014",85,972,$507,9,55,$868,26,142,"$1,219",49,287,"$1,002",33,311,$938,35,385,"$1,006",52,690,$348
26081,for_sale,495000.0,5.0,2.0,12.0,Hartwell,30643.0,2143.0,4/8/2022,False,Hart,0,-,-,2,62.30%,4,72,0.0,11,5,73,89,18.1%,323.7,51,333,18,402,81.9%,"1,462.0",538,491,12.0,11.5,-8.7%,"1,785.6",115,592,"7,212",$846,111,"2,657",36.8%,"$1,004",15,200,$922,61,296,$866,34,"2,161","$1,031",29,"1,129",15.7%,$831,379,"3,391",47.0%,$725,18,74,"$1,014",85,972,$507,9,55,$868,26,142,"$1,219",49,287,"$1,002",33,311,$938,35,385,"$1,006",52,690,$348
26082,for_sale,695000.0,4.0,2.0,0.38,Hartwell,30643.0,2030.0,,False,Hart,0,-,-,2,62.30%,4,72,0.0,11,5,73,89,18.1%,323.7,51,333,18,402,81.9%,"1,462.0",538,491,12.0,11.5,-8.7%,"1,785.6",115,592,"7,212",$846,111,"2,657",36.8%,"$1,004",15,200,$922,61,296,$866,34,"2,161","$1,031",29,"1,129",15.7%,$831,379,"3,391",47.0%,$725,18,74,"$1,014",85,972,$507,9,55,$868,26,142,"$1,219",49,287,"$1,002",33,311,$938,35,385,"$1,006",52,690,$348
26083,for_sale,45900.0,,,0.5,Royston,30662.0,,8/15/2011,True,Franklin,1,36.10%,4.1,1,73.80%,6,58,0.0,7,1,24,32,13.7%,130.5,35,137,29,201,85.9%,819.9,269,234,9.4,6.8,-13.0%,954.6,61,626,"7,964",$861,93,"1,823",22.9%,"$1,041",11,161,$959,44,206,$974,38,"1,456","$1,059",37,"1,043",13.1%,$832,433,"5,065",63.6%,$803,30,361,"$1,162",114,931,$694,17,776,"$1,055",30,127,"$1,174",27,89,$871,51,133,$628,49,799,$902,57,"1,115",$359
26084,for_sale,45000.0,,,1.2,Hartwell,30643.0,,,True,Hart,0,-,-,2,62.30%,4,72,0.0,11,5,73,89,18.1%,323.7,51,333,18,402,81.9%,"1,462.0",538,491,12.0,11.5,-8.7%,"1,785.6",115,592,"7,212",$846,111,"2,657",36.8%,"$1,004",15,200,$922,61,296,$866,34,"2,161","$1,031",29,"1,129",15.7%,$831,379,"3,391",47.0%,$725,18,74,"$1,014",85,972,$507,9,55,$868,26,142,"$1,219",49,287,"$1,002",33,311,$938,35,385,"$1,006",52,690,$348
26085,for_sale,625000.0,6.0,4.0,3.89,Royston,30662.0,5378.0,10/20/2011,False,Franklin,1,36.10%,4.1,1,73.80%,6,58,0.0,7,1,24,32,13.7%,130.5,35,137,29,201,85.9%,819.9,269,234,9.4,6.8,-13.0%,954.6,61,626,"7,964",$861,93,"1,823",22.9%,"$1,041",11,161,$959,44,206,$974,38,"1,456","$1,059",37,"1,043",13.1%,$832,433,"5,065",63.6%,$803,30,361,"$1,162",114,931,$694,17,776,"$1,055",30,127,"$1,174",27,89,$871,51,133,$628,49,799,$902,57,"1,115",$359
26086,for_sale,650000.0,3.0,2.0,2.53,Hartwell,30643.0,1800.0,8/27/2019,False,Hart,0,-,-,2,62.30%,4,72,0.0,11,5,73,89,18.1%,323.7,51,333,18,402,81.9%,"1,462.0",538,491,12.0,11.5,-8.7%,"1,785.6",115,592,"7,212",$846,111,"2,657",36.8%,"$1,004",15,200,$922,61,296,$866,34,"2,161","$1,031",29,"1,129",15.7%,$831,379,"3,391",47.0%,$725,18,74,"$1,014",85,972,$507,9,55,$868,26,142,"$1,219",49,287,"$1,002",33,311,$938,35,385,"$1,006",52,690,$348
26087,for_sale,525000.0,3.0,2.0,6.68,Hartwell,30643.0,1596.0,,False,Hart,0,-,-,2,62.30%,4,72,0.0,11,5,73,89,18.1%,323.7,51,333,18,402,81.9%,"1,462.0",538,491,12.0,11.5,-8.7%,"1,785.6",115,592,"7,212",$846,111,"2,657",36.8%,"$1,004",15,200,$922,61,296,$866,34,"2,161","$1,031",29,"1,129",15.7%,$831,379,"3,391",47.0%,$725,18,74,"$1,014",85,972,$507,9,55,$868,26,142,"$1,219",49,287,"$1,002",33,311,$938,35,385,"$1,006",52,690,$348
26088,for_sale,854810.0,,,89.98,Comer,30629.0,,,True,Madison,0,-,-,1,57.80%,6,94,1.0,7,1,49,58,17.1%,180.4,46,179,49,274,80.6%,852.1,366,340,6.0,5.3,-7.1%,"1,057.4",70,510,"7,026",$808,82,"2,501",35.6%,$985,8,231,$971,40,393,$951,31,"1,788",$955,38,"1,171",16.7%,$830,347,"3,344",47.6%,$668,15,69,$921,87,949,$639,10,140,"$1,066",29,112,"$1,099",34,143,$882,12,207,$623,58,816,$734,50,667,$332
26089,for_sale,329900.0,3.0,2.0,1.5,Commerce,30530.0,1800.0,5/9/2022,False,Jackson,0,-,-,2,67.50%,12,77,1.0,6,5,66,78,11.0%,88.7,74,491,65,630,88.6%,716.2,853,711,9.0,8.6,-16.6%,808.3,49,"2,102","42,827",$898,389,"9,805",22.9%,"$1,235",26,244,$900,256,"1,718","$1,379",105,"7,837","$1,214",60,"3,383",7.9%,$909,"1,380","29,523",68.9%,$784,110,"2,885","$1,159",261,"4,983",$746,72,"12,374",$711,76,276,"$1,163",155,915,$946,138,"1,634",$729,145,"1,250",$775,140,"1,842",$394
26090,for_sale,560000.0,4.0,4.0,1.5,Hull,30646.0,2732.0,11/30/2022,False,Madison,0,-,-,1,57.80%,6,94,1.0,7,1,49,58,17.1%,180.4,46,179,49,274,80.6%,852.1,366,340,6.0,5.3,-7.1%,"1,057.4",70,510,"7,026",$808,82,"2,501",35.6%,$985,8,231,$971,40,393,$951,31,"1,788",$955,38,"1,171",16.7%,$830,347,"3,344",47.6%,$668,15,69,$921,87,949,$639,10,140,"$1,066",29,112,"$1,099",34,143,$882,12,207,$623,58,816,$734,50,667,$332
26091,for_sale,525000.0,4.0,4.0,1.51,Hull,30646.0,3216.0,10/1/2022,False,Madison,0,-,-,1,57.80%,6,94,1.0,7,1,49,58,17.1%,180.4,46,179,49,274,80.6%,852.1,366,340,6.0,5.3,-7.1%,"1,057.4",70,510,"7,026",$808,82,"2,501",35.6%,$985,8,231,$971,40,393,$951,31,"1,788",$955,38,"1,171",16.7%,$830,347,"3,344",47.6%,$668,15,69,$921,87,949,$639,10,140,"$1,066",29,112,"$1,099",34,143,$882,12,207,$623,58,816,$734,50,667,$332
26092,for_sale,580000.0,4.0,4.0,1.5,Hull,30646.0,3952.0,10/1/2022,False,Madison,0,-,-,1,57.80%,6,94,1.0,7,1,49,58,17.1%,180.4,46,179,49,274,80.6%,852.1,366,340,6.0,5.3,-7.1%,"1,057.4",70,510,"7,026",$808,82,"2,501",35.6%,$985,8,231,$971,40,393,$951,31,"1,788",$955,38,"1,171",16.7%,$830,347,"3,344",47.6%,$668,15,69,$921,87,949,$639,10,140,"$1,066",29,112,"$1,099",34,143,$882,12,207,$623,58,816,$734,50,667,$332
